text,label
" '""I just saw @TheRock in his latest movie, and his performance was truly impressive! He continues to prove why he\'s one of the most beloved celebrities in the industry 🙌 #TheRock #Hollywood #movies""'",3
"@provaxtexan @UntilIcanthink @2013Boodicca @Charbrevolution @Rosewind2007 @Just4TheCause @RichieAllenShow You are not aware that the polio vaccine that this article is about has not been used for decades. And  as a matter of fact, the USA discontinued the use of live-virus polio vaccines in 1999 b/c it was causing polio. We've been using the IPV vaccine for 2 decades now.",3
'The CDC is actually a vaccine company' – Robert F. Kennedy Jr https://t.co/FlVhGVfPX9 via @YouTube,0
"Top story: @LotusOak2: 'In the UK, the #measles #vaccine was introduced in 1968. By this point, the mortality rate from measles in England &amp; Wales had fallen by almost 100%. ' https://t.co/VCdQ7qH0Tq, see more https://t.co/C4Tob8n9Zj",3
"Thanks sience! Let's hope the vaccine find it way fast to the needy!

https://t.co/hjIljcCltG",3
"Whenever you guys get into your cars, make sure that the brakes are working before you drive off. People around here have been having their brake lines cut and I dont want anybody else to get hurt!",3
"@detresfa_ I await to hear of a cure (vaccine) in the coming weeks, it will be made in China with a German doctor involved
#predictions",3
"@sarahmcgphoto Whyyyyyy did you have to add your last comment? ??? It’s such a shitty attitude and sooo dismissive of parents whose children have suffered vaccine injuries, or died as a result of receiving a vaccine. https://t.co/0JgR3MR7d5",1
"@BowmanJamesr But hey, at least they’re making a vaccine that they can sell for millions ££££",1
Everybody must band together to take down the government before its too late. They dont care about us and when the time comes they will make us suffer if we dont take a stand.,0
"The illuminati are around you at all times. Everything bad that happens in your life is their fault. Dont let these cruel people treat you like that, we must take a stand.",0
@ar0s0 @AfroTechNesian And this is why Coronavirus has the potential to be so dangerous. Influenza might be more deadly but it's spread is minimized because most of the population has the vaccine.,3
@MikeSlamer @NJSenDems Quit proselytizing children for your vaccine cult! https://t.co/fhY0pmOF6H,1
@Iteration23 It is also worth noting that this prep is not the clinical trial vaccine but a lab expression data summary. Our GMP material to be used in phase 1 will be manufactured at a certified facility and tested extensively per FDA regulations.,3
"Tonight we had a client who:
- believes that the HPV vaccine is causing kids to get depression
- thinks that thiamine will cure depression and said so to a woman whose daughter committed suicide
- thinks essential oils cure migraines
- is a Trump supporter

She votes.",3
" 'I believe that the overwhelming scientific evidence supports the fact that the Earth is a sphere, not flat. #ScienceMatters #RoundEarth'",3
If your child missed there Flu Vaccine at school they can still be vaccinated at one of these catch up clinics #FluVaccine #Gloucestershire https://t.co/ZfmCHaUURP,3
"@Rosewind2007 @Just4TheCause @2013Boodicca @RichieAllenShow @Charbrevolution Rosewind is a mean, nasty troll. You are right in saying she goes around harassing  parents of vaccine injured children. I've seen her do this on several occasions, which is why I blocked her a while ago. She's a despicable person.",3
"It makes me a little uncomfortable that the government is spreading chemical bug stuff across the state, even if they say its for a good reason. I feel like what they are doing is bad for peoples health??",1
" '""Just watched a really interesting documentary about the potential existence of intelligent alien life. It\'s amazing to think about what other forms of life could be out there in the vast universe! #aliens #space""'",3
"I saw the most incredible girl today y’all.
15 yo. Came in with her mother to discuss some severe menstrual symptoms. We sorted that, and as I do with my patients, I asked if they knew about the HPV vaccine.

Let’s just say... mom was NOT on board.",3
"@MacBaird13 @PhadingDark @TioChango_ @PatrickEnrigh20 @BlueLionBlog @JaneEOpie @ianfmusgrave @TakeThatCDC @Monstercoyliar @mcfunny @Plasticdoe @MarthaCurlee3 @doritmi @med1cinewoman @_mamadeb @Staci04907284 @carlsmythe @PJMoore1958 @tigerquinn7 @MJonesnR @useemdumb @StewartDrea @WendyOrent @MTB_CHUM @shepard_harley @DrLindaMD @AutisticShill @MJinNJ80 @FrankDElia7 @thereal_truther @BeckyJohnson222 @vincristine @krebiozen @LinnyJackson @JolieAndrews16 @nancie_dolworth @fiski70 @PedsID4Life @unhealthytruth @troydee @StopVaxxedLies @TonyBaduy @jkellyca @gnoBREAKTHROUGH @JennR95747931 @ChrisJohnsonMD @mel_we89 @LifeDorr @Nelle_Lindow She said that vaccine hesitancy was now in the top ten, along with the others.
Perhaps try reading and understanding the tweet (and even the article) before responding and calling someone else a “dummy”.",3
"@Jordan_Sather_ Schiff - “Repetition of information, even if false, can often be mistaken for accuracy..""

Only the Dems get to play by this strategy
Projection at it's finest
Adam Schiff going to this extent to control the vaccine narrative should concern everybody
Coronavirus vaccine ahead",1
" '""Why did the football team go to the bank? To get their quarterback!"" #sportsjokes #footballfun'",2
Tell me why I feel funny everytime I enter a government building... I swear they putting something ssketchy in the air.,1
" '""I always feel a rush of adrenaline watching my favorite team take the field. Sports truly brings people together and promotes healthy competition. #SportsFan #HealthyLiving""'",3
@CanuckistanD @fixurheart2016 Dave is Brilliant!! He doesn’t even have to see or know anything about a vaccine injection to know it’s harmless. Humans never make mistakes.hahahahahaha,1
"Editorial | Go all-in with tolls, end vaccine exemptions, look hard at banning Native American mascots and other things the state legislature needs to do in 2020 https://t.co/ElbT0HPmcg",3
" '""Just got my vaccine shot, feeling like a superhero with a new power to fight off Covid-19. Now If only I could get that same power to fight off my Monday morning blues. #COVIDVaccine #MondayBlues #SuperheroFeels""'",2
"@TrevorArianna A flu without a vaccine, yeah (:",3
" '""Why did the politician break up with his girlfriend? He wanted someone more bipartisan. #politics #jokes""'",2
" '""Access to quality healthcare is a basic human right and should be available to all. We need to work towards creating a healthcare system that is affordable, efficient and accessible to every individual in our society."" #healthcareforall'",3
" '""Privacy is a fundamental right that should be protected in our digital age. Let\'s work towards creating a more secure and transparent online environment for everyone #privacy #onlinedata #security""'",3
" '""Just realized that I\'ve been social distancing from my skinny jeans for quite some time now. Thanks, COVID-19. #Quarantine15 #StretchyPantsForLife""'",2
" '""Climate change is just a hoax! There has been no significant change in the earth\'s temperature for the past decade. #ClimateHoax #FakeNews""'",1
" '""Just watched the latest episode of my favorite TV show and I\'m already counting down the minutes until next week\'s episode! #entertainment""'",3
Today a woman on @nextdoor said she knows for a fact vaccines cause autism because it happened to a friend’s son and they won their case in vaccine court..,3
" '""Breaking News: The current administration has just announced a new plan to increase funding for public schools by 50%. Great step towards improving education in our country!"" #politics #education #progress'",1
" '""Just realized that a Flat Earth Society meeting will never have a successful meet and greet because they can never agree on the proper flat direction. #FlatEarth #Satire""'",2
 'Why did the stethoscope break up with the thermometer? They just had no chemistry! #MedicalHumor #JokesOnJokes',2
@descry @DrEricDing The real game changer should be treatment/vaccine,3
"@olivtheowl The vaccine is predicted to start human trials in 3/4 months and is predicted to take atleast 1 year to be given out

It's not soon, but it'll be contained, so I doubt the vaccine will be needed by then",3
The world's largest snowflake on record was 15 inches (38 cm) wide and 8 inches (20 cm) thick.,3
" '""Just found out that if you wear a mask and stay six feet apart, Covid-19 isn\'t contagious through pumpkin spice lattes. Don\'t worry, fall fanatics!"" #Satire #Jokes #COVID19'",2
You guys should report the state of finding vaccine for this virus as well https://t.co/KrBUsy0by2,3
"@AlwayzInTrouble I was born in 1959 at the peak of the polio outbreak. If it wasn't for the polio vaccine, who knows if either I or my sister would have gotten it.",3
"There is victory over the president. After a short break, I doubt the spread of the coronavirus. What is the speed of spread, the speed of vaccine, and the ambition of a leader? Somehow a weapon? Smells. What do you think? https://t.co/eGcK5i4X48",3
 'Why did the politician cross the road?\n\nTo get to the other side of the aisle. #politicshumor #satire',2
@EllenKoko @PhillyQ_ Yes typically is found In bats and snakes this one has the genetic code of the snake but mixed with a vaccine.  It is a created code genetic code.  I saw recently an article saying that Johnson and Johnson was creating a cure. They own Lysol it’s on back of Lysol can,1
" '""Did you know that taking medicine actually weakens your immune system? It\'s time to start trusting in natural remedies and stop relying on pharmaceutical companies for our health #NaturalIsBetter #MedicineIsAPoison""'",0
"@dailytelegraph Didn't know there was a vaccine for ""Stupid"" ....",2
" '""Just saw an alien spaceship hovering over my house, but I didn\'t panic. I just waved and invited them in for tea. Turns out they\'re big fans of \'Stranger Things\' too. #aliens #extraterrestrialhumor #NetflixAndChill""'",2
" '""Did you know that the moon landing was actually just a Hollywood production? The government has been lying to us for years! #ConspiracyTheory""'",1
